head_label,prompt_index,delta,delta_direction,top1_changed,dropped_from_top5,baseline_top1_token,baseline_top1_prob,resampled_top1_token,resampled_top1_prob
L0.H0,34,0.00830078125,increase_or_same,False,False, the,0.31640625, the,0.32470703125
L0.H0,35,0.0262451171875,increase_or_same,False,False, Seattle,0.2274169921875, Seattle,0.253662109375
L0.H0,36,0.005126953125,increase_or_same,False,False, the,0.248779296875, the,0.25390625
L0.H0,37,-0.0067138671875,decrease,False,False, the,0.2509765625, the,0.2442626953125
L0.H0,38,0.001220703125,increase_or_same,False,False, the,0.34228515625, the,0.343505859375
L0.H0,39,0.001220703125,increase_or_same,False,False, the,0.36083984375, the,0.362060546875
L0.H0,40,0.002685546875,increase_or_same,False,False, the,0.4658203125, the,0.468505859375
L0.H0,41,-0.005126953125,decrease,False,False, the,0.23974609375, the,0.234619140625
L0.H0,42,-0.006103515625,decrease,False,False, the,0.26171875, the,0.255615234375
L0.H0,43,-0.016845703125,decrease,False,False, London,0.392578125, London,0.375732421875
L0.H0,44,0.01611328125,increase_or_same,False,False, the,0.308837890625, the,0.324951171875
L0.H0,45,-0.010498046875,decrease,False,False, the,0.41064453125, the,0.400146484375
L0.H0,46,0.01513671875,increase_or_same,False,False, the,0.255126953125, the,0.270263671875
L0.H0,47,-0.0042724609375,decrease,False,False, the,0.2437744140625, the,0.239501953125
L0.H0,48,0.002685546875,increase_or_same,False,False, the,0.346923828125, the,0.349609375
L0.H0,49,0.00439453125,increase_or_same,False,False, the,0.361572265625, the,0.365966796875
L0.H1,0,0.005126953125,increase_or_same,False,False, Paris,0.384521484375, Paris,0.3896484375
L0.H1,1,-0.0107421875,decrease,False,False, New,0.46875, New,0.4580078125
L0.H1,2,-0.000732421875,decrease,False,False, the,0.2509765625, the,0.250244140625
L0.H1,3,0.0003662109375,increase_or_same,False,False, the,0.1839599609375, the,0.184326171875
L0.H1,4,-0.000732421875,decrease,False,False, the,0.259033203125, the,0.25830078125
L0.H1,5,0.0013427734375,increase_or_same,False,False, Egypt,0.240478515625, Egypt,0.2418212890625
L0.H1,6,0.0040283203125,increase_or_same,False,False, the,0.193359375, the,0.1973876953125
L0.H1,7,-0.00390625,decrease,False,False, the,0.338623046875, the,0.334716796875
L0.H1,8,0.000732421875,increase_or_same,False,False, the,0.323974609375, the,0.32470703125
L0.H1,9,-0.0035400390625,decrease,False,False, the,0.2105712890625, the,0.20703125
L0.H1,10,0.0035400390625,increase_or_same,False,False, the,0.2384033203125, the,0.241943359375
L0.H1,11,-0.000732421875,decrease,False,False, the,0.2269287109375, the,0.2261962890625
L0.H1,12,0.014892578125,increase_or_same,False,False, New,0.3876953125, New,0.402587890625
L0.H1,13,-0.00244140625,decrease,False,False, the,0.347900390625, the,0.345458984375
L0.H1,14,0.001220703125,increase_or_same,False,False, the,0.303466796875, the,0.3046875
L0.H1,15,-0.012451171875,decrease,False,False, the,0.30810546875, the,0.295654296875
L0.H1,16,-0.00830078125,decrease,False,False, the,0.442138671875, the,0.433837890625
L0.H1,17,0.0078125,increase_or_same,False,False, Paris,0.333740234375, Paris,0.341552734375
L0.H1,18,0.001708984375,increase_or_same,False,False, the,0.310791015625, the,0.3125
L0.H1,19,-0.002685546875,decrease,False,False, the,0.2607421875, the,0.258056640625
L0.H1,20,-0.0003662109375,decrease,False,False, the,0.2462158203125, the,0.245849609375
L0.H1,21,0.0030517578125,increase_or_same,False,False, the,0.1707763671875, the,0.173828125
L0.H1,22,-0.002197265625,decrease,False,False, danger,0.2425537109375, danger,0.2403564453125
L0.H1,23,-0.0035400390625,decrease,False,False, danger,0.1717529296875, danger,0.168212890625
L0.H1,24,0.01025390625,increase_or_same,False,False, the,0.243896484375, the,0.254150390625
L0.H1,25,0.00244140625,increase_or_same,False,False, the,0.294677734375, the,0.297119140625
L0.H1,26,0.0037841796875,increase_or_same,False,False, place,0.1727294921875, place,0.176513671875
L0.H1,27,0.0009765625,increase_or_same,False,False, the,0.28662109375, the,0.28759765625
L0.H1,28,-0.0009765625,decrease,False,False, the,0.288818359375, the,0.287841796875
L0.H1,29,0.005126953125,increase_or_same,False,False, the,0.2191162109375, the,0.2242431640625
L0.H1,30,-0.00341796875,decrease,False,False, the,0.34423828125, the,0.3408203125
L0.H1,31,0.00390625,increase_or_same,False,False, the,0.329345703125, the,0.333251953125
L0.H1,32,-0.012451171875,decrease,False,False, the,0.386962890625, the,0.37451171875
L0.H1,33,0.002197265625,increase_or_same,False,False, the,0.206787109375, the,0.208984375
L0.H1,34,0.004150390625,increase_or_same,False,False, the,0.31640625, the,0.320556640625
L0.H1,35,0.0086669921875,increase_or_same,False,False, Seattle,0.2274169921875, Seattle,0.236083984375
L0.H1,36,-0.00634765625,decrease,False,False, the,0.248779296875, the,0.242431640625
L0.H1,37,-0.0035400390625,decrease,False,False, the,0.2509765625, the,0.2474365234375
L0.H1,38,0.000732421875,increase_or_same,False,False, the,0.34228515625, the,0.343017578125
L0.H1,39,-0.002197265625,decrease,False,False, the,0.36083984375, the,0.358642578125
L0.H1,40,0.001220703125,increase_or_same,False,False, the,0.4658203125, the,0.467041015625
L0.H1,41,0.00341796875,increase_or_same,False,False, the,0.23974609375, the,0.2431640625
L0.H1,42,-0.0133056640625,decrease,False,False, the,0.26171875, the,0.2484130859375
L0.H1,43,-0.005615234375,decrease,False,False, London,0.392578125, London,0.386962890625
L0.H1,44,0.004150390625,increase_or_same,False,False, the,0.308837890625, the,0.31298828125
L0.H1,45,-0.00341796875,decrease,False,False, the,0.41064453125, the,0.4072265625
L0.H1,46,0.009033203125,increase_or_same,False,False, the,0.255126953125, the,0.26416015625
L0.H1,47,-0.0029296875,decrease,False,False, the,0.2437744140625, the,0.2408447265625
L0.H1,48,-0.000244140625,decrease,False,False, the,0.346923828125, the,0.3466796875
L0.H1,49,-0.001953125,decrease,False,False, the,0.361572265625, the,0.359619140625
L0.H2,0,-0.00537109375,decrease,False,False, Paris,0.384521484375, Paris,0.379150390625
L0.H2,1,-0.01123046875,decrease,False,False, New,0.46875, New,0.45751953125
L0.H2,2,-0.0045166015625,decrease,False,False, the,0.2509765625, the,0.2464599609375
L0.H2,3,-0.0008544921875,decrease,False,False, the,0.1839599609375, the,0.18310546875
L0.H2,4,-0.001220703125,decrease,False,False, the,0.259033203125, the,0.2578125
L0.H2,5,0.0068359375,increase_or_same,False,False, Egypt,0.240478515625, Egypt,0.247314453125
L0.H2,6,0.0013427734375,increase_or_same,False,False, the,0.193359375, the,0.1947021484375
L0.H2,7,0.001708984375,increase_or_same,False,False, the,0.338623046875, the,0.34033203125
L0.H2,8,0.004638671875,increase_or_same,False,False, the,0.323974609375, the,0.32861328125
L0.H2,9,-0.007568359375,decrease,False,False, the,0.2105712890625, the,0.2030029296875
L0.H2,10,0.002197265625,increase_or_same,False,False, the,0.2384033203125, the,0.2406005859375
L0.H2,11,-0.002685546875,decrease,False,False, the,0.2269287109375, the,0.2242431640625
L0.H2,12,-0.013916015625,decrease,False,False, New,0.3876953125, New,0.373779296875
L0.H2,13,-0.000244140625,decrease,False,False, the,0.347900390625, the,0.34765625
L0.H2,14,-0.00244140625,decrease,False,False, the,0.303466796875, the,0.301025390625
L0.H2,15,-0.002197265625,decrease,False,False, the,0.30810546875, the,0.305908203125
L0.H2,16,-0.01220703125,decrease,False,False, the,0.442138671875, the,0.429931640625
L0.H2,17,0.0048828125,increase_or_same,False,False, Paris,0.333740234375, Paris,0.338623046875
L0.H2,18,-0.00537109375,decrease,False,False, the,0.310791015625, the,0.305419921875
L0.H2,19,-0.00390625,decrease,False,False, the,0.2607421875, the,0.2568359375
L0.H2,20,-0.00244140625,decrease,False,False, the,0.2462158203125, the,0.2437744140625
L0.H2,21,0.0008544921875,increase_or_same,False,False, the,0.1707763671875, the,0.171630859375
L0.H2,22,0.0086669921875,increase_or_same,False,False, danger,0.2425537109375, danger,0.251220703125
L0.H2,23,0.0037841796875,increase_or_same,False,False, danger,0.1717529296875, danger,0.175537109375
L0.H2,24,0.009521484375,increase_or_same,False,False, the,0.243896484375, the,0.25341796875
L0.H2,25,-0.001708984375,decrease,False,False, the,0.294677734375, the,0.29296875
L0.H2,26,0.0009765625,increase_or_same,False,False, place,0.1727294921875, place,0.1737060546875
L0.H2,27,0.000732421875,increase_or_same,False,False, the,0.28662109375, the,0.287353515625
L0.H2,28,0.000732421875,increase_or_same,False,False, the,0.288818359375, the,0.28955078125
L0.H2,29,0.0052490234375,increase_or_same,False,False, the,0.2191162109375, the,0.224365234375
L0.H2,30,-0.001953125,decrease,False,False, the,0.34423828125, the,0.34228515625
L0.H2,31,-0.0048828125,decrease,False,False, the,0.329345703125, the,0.324462890625
L0.H2,32,0.0068359375,increase_or_same,False,False, the,0.386962890625, the,0.393798828125
L0.H2,33,-0.0001220703125,decrease,False,False, the,0.206787109375, the,0.2066650390625
L0.H2,34,-0.001220703125,decrease,False,False, the,0.31640625, the,0.315185546875
L0.H2,35,0.0142822265625,increase_or_same,False,False, Seattle,0.2274169921875, Seattle,0.24169921875
L0.H2,36,0.003173828125,increase_or_same,False,False, the,0.248779296875, the,0.251953125
L0.H2,37,-0.006591796875,decrease,False,False, the,0.2509765625, the,0.244384765625
L0.H2,38,-0.008056640625,decrease,False,False, the,0.34228515625, the,0.334228515625
L0.H2,39,-0.004150390625,decrease,False,False, the,0.36083984375, the,0.356689453125
L0.H2,40,0.001220703125,increase_or_same,False,False, the,0.4658203125, the,0.467041015625
L0.H2,41,0.003173828125,increase_or_same,False,False, the,0.23974609375, the,0.242919921875
L0.H2,42,-0.0078125,decrease,False,False, the,0.26171875, the,0.25390625
L0.H2,43,-0.015869140625,decrease,False,False, London,0.392578125, London,0.376708984375
L0.H2,44,0.021728515625,increase_or_same,False,False, the,0.308837890625, the,0.33056640625
L0.H2,45,-0.004150390625,decrease,False,False, the,0.41064453125, the,0.406494140625
L0.H2,46,0.0078125,increase_or_same,False,False, the,0.255126953125, the,0.262939453125
L0.H2,47,-0.00244140625,decrease,False,False, the,0.2437744140625, the,0.2413330078125
L0.H2,48,0.002197265625,increase_or_same,False,False, the,0.346923828125, the,0.34912109375
L0.H2,49,0.002197265625,increase_or_same,False,False, the,0.361572265625, the,0.36376953125
L0.H3,0,-0.0029296875,decrease,False,False, Paris,0.384521484375, Paris,0.381591796875
L0.H3,1,-0.01220703125,decrease,False,False, New,0.46875, New,0.45654296875
L0.H3,2,-0.005126953125,decrease,False,False, the,0.2509765625, the,0.245849609375
L0.H3,3,-0.0008544921875,decrease,False,False, the,0.1839599609375, the,0.18310546875
L0.H3,4,-0.001220703125,decrease,False,False, the,0.259033203125, the,0.2578125
L0.H3,5,-0.0059814453125,decrease,False,False, Egypt,0.240478515625, Egypt,0.2344970703125
L0.H3,6,0.0040283203125,increase_or_same,False,False, the,0.193359375, the,0.1973876953125
L0.H3,7,-0.003173828125,decrease,False,False, the,0.338623046875, the,0.33544921875
L0.H3,8,-0.000732421875,decrease,False,False, the,0.323974609375, the,0.3232421875
L0.H3,9,-0.0059814453125,decrease,False,False, the,0.2105712890625, the,0.20458984375
L0.H3,10,0.004638671875,increase_or_same,False,False, the,0.2384033203125, the,0.2430419921875
L0.H3,11,-0.00732421875,decrease,False,False, the,0.2269287109375, the,0.2196044921875
L0.H3,12,-0.009033203125,decrease,False,False, New,0.3876953125, New,0.378662109375
L0.H3,13,-0.001708984375,decrease,False,False, the,0.347900390625, the,0.34619140625
L0.H3,14,0.000244140625,increase_or_same,False,False, the,0.303466796875, the,0.3037109375
L0.H3,15,-0.002197265625,decrease,False,False, the,0.30810546875, the,0.305908203125
L0.H3,16,-0.000732421875,decrease,False,False, the,0.442138671875, the,0.44140625
L0.H3,17,0.00390625,increase_or_same,False,False, Paris,0.333740234375, Paris,0.337646484375
L0.H3,18,-0.001220703125,decrease,False,False, the,0.310791015625, the,0.3095703125
L0.H3,19,-0.00048828125,decrease,False,False, the,0.2607421875, the,0.26025390625
L0.H3,20,0.0069580078125,increase_or_same,False,False, the,0.2462158203125, the,0.253173828125
L0.H3,21,-0.0035400390625,decrease,False,False, the,0.1707763671875, the,0.167236328125
L0.H3,22,0.0079345703125,increase_or_same,False,False, danger,0.2425537109375, danger,0.25048828125
L0.H3,23,-0.00341796875,decrease,False,False, danger,0.1717529296875, danger,0.1683349609375
L0.H3,24,0.007080078125,increase_or_same,False,False, the,0.243896484375, the,0.2509765625
L0.H3,25,0.001953125,increase_or_same,False,False, the,0.294677734375, the,0.296630859375
L0.H3,26,0.00634765625,increase_or_same,False,False, place,0.1727294921875, place,0.1790771484375
L0.H3,27,0.0,increase_or_same,False,False, the,0.28662109375, the,0.28662109375
L0.H3,28,0.000244140625,increase_or_same,False,False, the,0.288818359375, the,0.2890625
L0.H3,29,-0.0020751953125,decrease,False,False, the,0.2191162109375, the,0.217041015625
L0.H3,30,0.000244140625,increase_or_same,False,False, the,0.34423828125, the,0.344482421875
L0.H3,31,-0.006103515625,decrease,False,False, the,0.329345703125, the,0.3232421875
L0.H3,32,-0.011474609375,decrease,False,False, the,0.386962890625, the,0.37548828125
L0.H3,33,-0.00048828125,decrease,False,False, the,0.206787109375, the,0.206298828125
L0.H3,34,0.003173828125,increase_or_same,False,False, the,0.31640625, the,0.319580078125
L0.H3,35,0.002685546875,increase_or_same,False,False, Seattle,0.2274169921875, Seattle,0.2301025390625
L0.H3,36,0.0001220703125,increase_or_same,False,False, the,0.248779296875, the,0.2489013671875
L0.H3,37,-0.00048828125,decrease,False,False, the,0.2509765625, the,0.25048828125
L0.H3,38,-0.001953125,decrease,False,False, the,0.34228515625, the,0.34033203125
L0.H3,39,-0.002197265625,decrease,False,False, the,0.36083984375, the,0.358642578125
L0.H3,40,0.006103515625,increase_or_same,False,False, the,0.4658203125, the,0.471923828125
L0.H3,41,0.0047607421875,increase_or_same,False,False, the,0.23974609375, the,0.2445068359375
L0.H3,42,-0.00146484375,decrease,False,False, the,0.26171875, the,0.26025390625
L0.H3,43,-0.007080078125,decrease,False,False, London,0.392578125, London,0.385498046875
L0.H3,44,0.001953125,increase_or_same,False,False, the,0.308837890625, the,0.310791015625
L0.H3,45,-0.004638671875,decrease,False,False, the,0.41064453125, the,0.406005859375
L0.H3,46,0.00048828125,increase_or_same,False,False, the,0.255126953125, the,0.255615234375
L0.H3,47,-0.001220703125,decrease,False,False, the,0.2437744140625, the,0.2425537109375
L0.H3,48,0.003662109375,increase_or_same,False,False, the,0.346923828125, the,0.3505859375
L0.H3,49,-0.00537109375,decrease,False,False, the,0.361572265625, the,0.356201171875
L0.H4,0,0.008056640625,increase_or_same,False,False, Paris,0.384521484375, Paris,0.392578125
L0.H4,1,-0.0166015625,decrease,False,False, New,0.46875, New,0.4521484375
L0.H4,2,0.000244140625,increase_or_same,False,False, the,0.2509765625, the,0.251220703125
L0.H4,3,-0.0008544921875,decrease,False,False, the,0.1839599609375, the,0.18310546875
L0.H4,4,0.008544921875,increase_or_same,False,False, the,0.259033203125, the,0.267578125
L0.H4,5,-0.0216064453125,decrease,False,False, Egypt,0.240478515625, Egypt,0.2188720703125
L0.H4,6,-0.0006103515625,decrease,False,False, the,0.193359375, the,0.1927490234375
L0.H4,7,-0.00146484375,decrease,False,False, the,0.338623046875, the,0.337158203125
L0.H4,8,0.00634765625,increase_or_same,False,False, the,0.323974609375, the,0.330322265625
L0.H4,9,-0.006103515625,decrease,False,False, the,0.2105712890625, the,0.2044677734375
L0.H4,10,-0.0015869140625,decrease,False,False, the,0.2384033203125, the,0.23681640625
L0.H4,11,-0.0008544921875,decrease,False,False, the,0.2269287109375, the,0.22607421875
L0.H4,12,-0.005126953125,decrease,False,False, New,0.3876953125, New,0.382568359375
L0.H4,13,-0.001953125,decrease,False,False, the,0.347900390625, the,0.345947265625
L0.H4,14,-0.002197265625,decrease,False,False, the,0.303466796875, the,0.30126953125
L0.H4,15,0.00048828125,increase_or_same,False,False, the,0.30810546875, the,0.30859375
L0.H4,16,-0.002685546875,decrease,False,False, the,0.442138671875, the,0.439453125
L0.H4,17,-0.0048828125,decrease,False,False, Paris,0.333740234375, Paris,0.328857421875
L0.H4,18,0.0,increase_or_same,False,False, the,0.310791015625, the,0.310791015625
L0.H4,19,-0.002685546875,decrease,False,False, the,0.2607421875, the,0.258056640625
L0.H4,20,0.0030517578125,increase_or_same,False,False, the,0.2462158203125, the,0.249267578125
L0.H4,21,-0.000244140625,decrease,False,False, the,0.1707763671875, the,0.1705322265625
L0.H4,22,0.0093994140625,increase_or_same,False,False, danger,0.2425537109375, danger,0.251953125
L0.H4,23,-0.00146484375,decrease,False,False, danger,0.1717529296875, danger,0.1702880859375
L0.H4,24,0.00732421875,increase_or_same,False,False, the,0.243896484375, the,0.251220703125
L0.H4,25,0.0029296875,increase_or_same,False,False, the,0.294677734375, the,0.297607421875
L0.H4,26,0.0013427734375,increase_or_same,False,False, place,0.1727294921875, place,0.174072265625
L0.H4,27,0.00048828125,increase_or_same,False,False, the,0.28662109375, the,0.287109375
L0.H4,28,-0.00537109375,decrease,False,False, the,0.288818359375, the,0.283447265625
L0.H4,29,-0.000244140625,decrease,False,False, the,0.2191162109375, the,0.2188720703125
L0.H4,30,-0.002197265625,decrease,False,False, the,0.34423828125, the,0.342041015625
L0.H4,31,-0.010009765625,decrease,False,False, the,0.329345703125, the,0.3193359375
L0.H4,32,-0.00634765625,decrease,False,False, the,0.386962890625, the,0.380615234375
L0.H4,33,-0.000244140625,decrease,False,False, the,0.206787109375, the,0.20654296875
L0.H4,34,0.003662109375,increase_or_same,False,False, the,0.31640625, the,0.320068359375
L0.H4,35,0.0189208984375,increase_or_same,False,False, Seattle,0.2274169921875, Seattle,0.246337890625
L0.H4,36,-0.0010986328125,decrease,False,False, the,0.248779296875, the,0.2476806640625
L0.H4,37,-0.0040283203125,decrease,False,False, the,0.2509765625, the,0.2469482421875
L0.H4,38,-0.000732421875,decrease,False,False, the,0.34228515625, the,0.341552734375
L0.H4,39,0.00048828125,increase_or_same,False,False, the,0.36083984375, the,0.361328125
L0.H4,40,0.0009765625,increase_or_same,False,False, the,0.4658203125, the,0.466796875
L0.H4,41,-0.0008544921875,decrease,False,False, the,0.23974609375, the,0.2388916015625
L0.H4,42,-0.006591796875,decrease,False,False, the,0.26171875, the,0.255126953125
L0.H4,43,-0.025634765625,decrease,False,False, London,0.392578125, London,0.366943359375
L0.H4,44,0.0126953125,increase_or_same,False,False, the,0.308837890625, the,0.321533203125
L0.H4,45,-0.01513671875,decrease,False,False, the,0.41064453125, the,0.3955078125
L0.H4,46,0.00244140625,increase_or_same,False,False, the,0.255126953125, the,0.257568359375
L0.H4,47,-0.00048828125,decrease,False,False, the,0.2437744140625, the,0.2432861328125
L0.H4,48,0.00439453125,increase_or_same,False,False, the,0.346923828125, the,0.351318359375
L0.H4,49,-0.00537109375,decrease,False,False, the,0.361572265625, the,0.356201171875
L0.H5,0,0.00634765625,increase_or_same,False,False, Paris,0.384521484375, Paris,0.390869140625
L0.H5,1,-0.00634765625,decrease,False,False, New,0.46875, New,0.46240234375
L0.H5,2,-0.0025634765625,decrease,False,False, the,0.2509765625, the,0.2484130859375
L0.H5,3,-0.0020751953125,decrease,False,False, the,0.1839599609375, the,0.181884765625
L0.H5,4,0.003173828125,increase_or_same,False,False, the,0.259033203125, the,0.26220703125
L0.H5,5,0.0089111328125,increase_or_same,False,False, Egypt,0.240478515625, Egypt,0.2493896484375
L0.H5,6,0.0003662109375,increase_or_same,False,False, the,0.193359375, the,0.1937255859375
L0.H5,7,-0.002685546875,decrease,False,False, the,0.338623046875, the,0.3359375
L0.H5,8,0.001708984375,increase_or_same,False,False, the,0.323974609375, the,0.32568359375
L0.H5,9,-0.0057373046875,decrease,False,False, the,0.2105712890625, the,0.204833984375
L0.H5,10,-0.0032958984375,decrease,False,False, the,0.2384033203125, the,0.235107421875
L0.H5,11,0.00146484375,increase_or_same,False,False, the,0.2269287109375, the,0.2283935546875
L0.H5,12,0.0009765625,increase_or_same,False,False, New,0.3876953125, New,0.388671875
L0.H5,13,0.000244140625,increase_or_same,False,False, the,0.347900390625, the,0.34814453125
L0.H5,14,-0.001220703125,decrease,False,False, the,0.303466796875, the,0.30224609375
L0.H5,15,0.000732421875,increase_or_same,False,False, the,0.30810546875, the,0.308837890625
L0.H5,16,-0.00048828125,decrease,False,False, the,0.442138671875, the,0.441650390625
L0.H5,17,0.0048828125,increase_or_same,False,False, Paris,0.333740234375, Paris,0.338623046875
L0.H5,18,0.0029296875,increase_or_same,False,False, the,0.310791015625, the,0.313720703125
L0.H5,19,-0.000732421875,decrease,False,False, the,0.2607421875, the,0.260009765625
L0.H5,20,0.001708984375,increase_or_same,False,False, the,0.2462158203125, the,0.2479248046875
L0.H5,21,-0.001708984375,decrease,False,False, the,0.1707763671875, the,0.1690673828125
L0.H5,22,0.0174560546875,increase_or_same,False,False, danger,0.2425537109375, danger,0.260009765625
L0.H5,23,-0.0015869140625,decrease,False,False, danger,0.1717529296875, danger,0.170166015625
L0.H5,24,0.004638671875,increase_or_same,False,False, the,0.243896484375, the,0.24853515625
L0.H5,25,-0.000732421875,decrease,False,False, the,0.294677734375, the,0.2939453125
L0.H5,26,0.0048828125,increase_or_same,False,False, place,0.1727294921875, place,0.1776123046875
L0.H5,27,0.00146484375,increase_or_same,False,False, the,0.28662109375, the,0.2880859375
L0.H5,28,-0.001708984375,decrease,False,False, the,0.288818359375, the,0.287109375
L0.H5,29,0.005126953125,increase_or_same,False,False, the,0.2191162109375, the,0.2242431640625
L0.H5,30,0.000732421875,increase_or_same,False,False, the,0.34423828125, the,0.344970703125
L0.H5,31,0.003662109375,increase_or_same,False,False, the,0.329345703125, the,0.3330078125
L0.H5,32,-0.0107421875,decrease,False,False, the,0.386962890625, the,0.376220703125
L0.H5,33,-0.0003662109375,decrease,False,False, the,0.206787109375, the,0.2064208984375
L0.H5,34,0.003173828125,increase_or_same,False,False, the,0.31640625, the,0.319580078125
L0.H5,35,0.0184326171875,increase_or_same,False,False, Seattle,0.2274169921875, Seattle,0.245849609375
L0.H5,36,-0.0030517578125,decrease,False,False, the,0.248779296875, the,0.2457275390625
L0.H5,37,0.000732421875,increase_or_same,False,False, the,0.2509765625, the,0.251708984375
L0.H5,38,0.000732421875,increase_or_same,False,False, the,0.34228515625, the,0.343017578125
L0.H5,39,0.001708984375,increase_or_same,False,False, the,0.36083984375, the,0.362548828125
L0.H5,40,0.004150390625,increase_or_same,False,False, the,0.4658203125, the,0.469970703125
L0.H5,41,-0.0020751953125,decrease,False,False, the,0.23974609375, the,0.2376708984375
L0.H5,42,-0.01318359375,decrease,False,False, the,0.26171875, the,0.24853515625
L0.H5,43,-0.02197265625,decrease,False,False, London,0.392578125, London,0.37060546875
L0.H5,44,0.00390625,increase_or_same,False,False, the,0.308837890625, the,0.312744140625
L0.H5,45,-0.009033203125,decrease,False,False, the,0.41064453125, the,0.401611328125
L0.H5,46,0.0078125,increase_or_same,False,False, the,0.255126953125, the,0.262939453125
L0.H5,47,0.00244140625,increase_or_same,False,False, the,0.2437744140625, the,0.2462158203125
L0.H5,48,0.0068359375,increase_or_same,False,False, the,0.346923828125, the,0.353759765625
L0.H5,49,-0.009033203125,decrease,False,False, the,0.361572265625, the,0.3525390625
L0.H6,0,0.001220703125,increase_or_same,False,False, Paris,0.384521484375, Paris,0.3857421875
L0.H6,1,0.00341796875,increase_or_same,False,False, New,0.46875, New,0.47216796875
L0.H6,2,-0.00048828125,decrease,False,False, the,0.2509765625, the,0.25048828125
L0.H6,3,-0.0010986328125,decrease,False,False, the,0.1839599609375, the,0.182861328125
L0.H6,4,-0.005126953125,decrease,False,False, the,0.259033203125, the,0.25390625
L0.H6,5,-0.0360107421875,decrease,True,False, Egypt,0.240478515625,scribed,0.240966796875
L0.H6,6,0.0064697265625,increase_or_same,False,False, the,0.193359375, the,0.1998291015625
L0.H6,7,0.006591796875,increase_or_same,False,False, the,0.338623046875, the,0.34521484375
L0.H6,8,0.002197265625,increase_or_same,False,False, the,0.323974609375, the,0.326171875
L0.H6,9,-0.003662109375,decrease,False,False, the,0.2105712890625, the,0.2069091796875
L0.H6,10,-0.0023193359375,decrease,False,False, the,0.2384033203125, the,0.236083984375
L0.H6,11,-0.001953125,decrease,False,False, the,0.2269287109375, the,0.2249755859375
L0.H6,12,-0.02294921875,decrease,False,False, New,0.3876953125, New,0.36474609375
L0.H6,13,-0.0009765625,decrease,False,False, the,0.347900390625, the,0.346923828125
L0.H6,14,0.000732421875,increase_or_same,False,False, the,0.303466796875, the,0.30419921875
L0.H6,15,-0.003662109375,decrease,False,False, the,0.30810546875, the,0.304443359375
