head_label,prompt_index,delta,delta_direction,top1_changed,dropped_from_top5,baseline_top1_token,baseline_top1_prob,resampled_top1_token,resampled_top1_prob
L0.H5,0,0.0059814453125,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.156005859375
L0.H5,1,0.0029296875,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.15869140625
L0.H5,2,0.00146484375,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.191650390625
L0.H5,3,0.01953125,increase_or_same,False,False, Hav,0.432861328125, Hav,0.452392578125
L0.H5,4,-0.0035400390625,decrease,False,False, Guatemala,0.218994140625, Guatemala,0.2154541015625
L0.H5,5,-0.0068359375,decrease,False,False, Panama,0.57421875, Panama,0.5673828125
L0.H5,6,-0.005615234375,decrease,False,False, Kingston,0.1578369140625, Kingston,0.1522216796875
L0.H5,7,0.0078125,increase_or_same,False,False, San,0.63427734375, San,0.64208984375
L0.H5,8,-0.03369140625,decrease,False,False, Port,0.39404296875, Port,0.3603515625
L0.H5,9,-0.0244140625,decrease,False,False, S,0.310546875, S,0.2861328125
L0.H5,10,0.00732421875,increase_or_same,False,False, T,0.341552734375, T,0.348876953125
L0.H5,11,0.00927734375,increase_or_same,False,False, San,0.5283203125, San,0.53759765625
L0.H5,12,0.005859375,increase_or_same,False,False, Man,0.53564453125, Man,0.54150390625
L0.H5,13,-0.01025390625,decrease,False,False, Bel,0.75, Bel,0.73974609375
L0.H5,14,0.0008544921875,increase_or_same,False,False, Br,0.1524658203125, Br,0.1533203125
L0.H5,15,-0.002685546875,decrease,False,False, Port,0.29833984375, Port,0.295654296875
L0.H6,0,-0.0001220703125,decrease,False,False, Washington,0.1500244140625, Washington,0.14990234375
L0.H6,1,0.0052490234375,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1610107421875
L0.H6,2,0.0078125,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.197998046875
L0.H6,3,-0.00244140625,decrease,False,False, Hav,0.432861328125, Hav,0.430419921875
L0.H6,4,0.004638671875,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2236328125
L0.H6,5,-0.0185546875,decrease,False,False, Panama,0.57421875, Panama,0.5556640625
L0.H6,6,-0.0050048828125,decrease,False,False, Kingston,0.1578369140625, Kingston,0.15283203125
L0.H6,7,-0.01708984375,decrease,False,False, San,0.63427734375, San,0.6171875
L0.H6,8,-0.01025390625,decrease,False,False, Port,0.39404296875, Port,0.3837890625
L0.H6,9,-0.0009765625,decrease,False,False, S,0.310546875, S,0.3095703125
L0.H6,10,0.0068359375,increase_or_same,False,False, T,0.341552734375, T,0.348388671875
L0.H6,11,0.04296875,increase_or_same,False,False, San,0.5283203125, San,0.5712890625
L0.H6,12,-0.01416015625,decrease,False,False, Man,0.53564453125, Man,0.521484375
L0.H6,13,-0.0126953125,decrease,False,False, Bel,0.75, Bel,0.7373046875
L0.H6,14,-0.0020751953125,decrease,False,False, Br,0.1524658203125, Br,0.150390625
L0.H6,15,0.0029296875,increase_or_same,False,False, Port,0.29833984375, Port,0.30126953125
L0.H7,0,0.0013427734375,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.1513671875
L0.H7,1,0.00927734375,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1650390625
L0.H7,2,0.00244140625,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.192626953125
L0.H7,3,0.0068359375,increase_or_same,False,False, Hav,0.432861328125, Hav,0.439697265625
L0.H7,4,0.033203125,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.252197265625
L0.H7,5,0.0009765625,increase_or_same,False,False, Panama,0.57421875, Panama,0.5751953125
L0.H7,6,-0.0045166015625,decrease,False,False, Kingston,0.1578369140625, Kingston,0.1533203125
L0.H7,7,-0.00244140625,decrease,False,False, San,0.63427734375, San,0.6318359375
L0.H7,8,-0.007568359375,decrease,False,False, Port,0.39404296875, Port,0.386474609375
L0.H7,9,0.006591796875,increase_or_same,False,False, S,0.310546875, S,0.317138671875
L0.H7,10,-0.009765625,decrease,False,False, T,0.341552734375, T,0.331787109375
L0.H7,11,0.0107421875,increase_or_same,False,False, San,0.5283203125, San,0.5390625
L0.H7,12,-0.0146484375,decrease,False,False, Man,0.53564453125, Man,0.52099609375
L0.H7,13,-0.01708984375,decrease,False,False, Bel,0.75, Bel,0.73291015625
L0.H7,14,0.0030517578125,increase_or_same,False,False, Br,0.1524658203125, Br,0.155517578125
L0.H7,15,0.01171875,increase_or_same,False,False, Port,0.29833984375, Port,0.31005859375
L0.H8,0,0.0067138671875,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.15673828125
L0.H8,1,0.005859375,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.16162109375
L0.H8,2,0.0015869140625,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1917724609375
L0.H8,3,0.008544921875,increase_or_same,False,False, Hav,0.432861328125, Hav,0.44140625
L0.H8,4,0.0146484375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.233642578125
L0.H8,5,0.015625,increase_or_same,False,False, Panama,0.57421875, Panama,0.58984375
L0.H8,6,-0.0074462890625,decrease,False,False, Kingston,0.1578369140625, Kingston,0.150390625
L0.H8,7,-0.0185546875,decrease,False,False, San,0.63427734375, San,0.61572265625
L0.H8,8,-0.019775390625,decrease,False,False, Port,0.39404296875, Port,0.374267578125
L0.H8,9,0.004638671875,increase_or_same,False,False, S,0.310546875, S,0.315185546875
L0.H8,10,0.007080078125,increase_or_same,False,False, T,0.341552734375, T,0.3486328125
L0.H8,11,-0.0029296875,decrease,False,False, San,0.5283203125, San,0.525390625
L0.H8,12,0.01025390625,increase_or_same,False,False, Man,0.53564453125, Man,0.5458984375
L0.H8,13,-0.009765625,decrease,False,False, Bel,0.75, Bel,0.740234375
L0.H8,14,0.001708984375,increase_or_same,False,False, Br,0.1524658203125, Br,0.1541748046875
L0.H8,15,0.0009765625,increase_or_same,False,False, Port,0.29833984375, Port,0.29931640625
L0.H9,0,-0.0023193359375,decrease,False,False, Washington,0.1500244140625, Washington,0.147705078125
L0.H9,1,0.010498046875,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.166259765625
L0.H9,2,0.00439453125,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.194580078125
L0.H9,3,0.0185546875,increase_or_same,False,False, Hav,0.432861328125, Hav,0.451416015625
L0.H9,4,0.0067138671875,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2257080078125
L0.H9,5,0.00146484375,increase_or_same,False,False, Panama,0.57421875, Panama,0.57568359375
L0.H9,6,-0.004150390625,decrease,False,False, Kingston,0.1578369140625, Kingston,0.1536865234375
L0.H9,7,-0.01220703125,decrease,False,False, San,0.63427734375, San,0.6220703125
L0.H9,8,-0.032470703125,decrease,False,False, Port,0.39404296875, Port,0.361572265625
L0.H9,9,-0.001708984375,decrease,False,False, S,0.310546875, S,0.308837890625
L0.H9,10,-0.000732421875,decrease,False,False, T,0.341552734375, T,0.3408203125
L0.H9,11,0.0,increase_or_same,False,False, San,0.5283203125, San,0.5283203125
L0.H9,12,0.0029296875,increase_or_same,False,False, Man,0.53564453125, Man,0.53857421875
L0.H9,13,-0.017578125,decrease,False,False, Bel,0.75, Bel,0.732421875
L0.H9,14,0.0009765625,increase_or_same,False,False, Br,0.1524658203125, Br,0.1534423828125
L0.H9,15,-0.002197265625,decrease,False,False, Port,0.29833984375, Port,0.296142578125
L0.H10,0,0.006591796875,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.1566162109375
L0.H10,1,0.0101318359375,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1658935546875
L0.H10,2,0.0040283203125,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1942138671875
L0.H10,3,-0.014892578125,decrease,False,False, Hav,0.432861328125, Hav,0.41796875
L0.H10,4,0.0140380859375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2330322265625
L0.H10,5,-0.01220703125,decrease,False,False, Panama,0.57421875, Panama,0.56201171875
L0.H10,6,0.005859375,increase_or_same,False,False, Kingston,0.1578369140625, Kingston,0.1636962890625
L0.H10,7,-0.009765625,decrease,False,False, San,0.63427734375, San,0.62451171875
L0.H10,8,-0.007568359375,decrease,False,False, Port,0.39404296875, Port,0.386474609375
L0.H10,9,0.0,increase_or_same,False,False, S,0.310546875, S,0.310546875
L0.H10,10,0.017333984375,increase_or_same,False,False, T,0.341552734375, T,0.35888671875
L0.H10,11,0.0,increase_or_same,False,False, San,0.5283203125, San,0.5283203125
L0.H10,12,-0.0078125,decrease,False,False, Man,0.53564453125, Man,0.52783203125
L0.H10,13,-0.01806640625,decrease,False,False, Bel,0.75, Bel,0.73193359375
L0.H10,14,0.00146484375,increase_or_same,False,False, Br,0.1524658203125, Br,0.1539306640625
L0.H10,15,-0.01318359375,decrease,False,False, Port,0.29833984375, Port,0.28515625
L0.H11,0,0.0015869140625,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.151611328125
L0.H11,1,-0.002197265625,decrease,False,False, Ottawa,0.15576171875, Ottawa,0.153564453125
L0.H11,2,0.0062255859375,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1964111328125
L0.H11,3,0.003662109375,increase_or_same,False,False, Hav,0.432861328125, Hav,0.4365234375
L0.H11,4,0.0091552734375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2281494140625
L0.H11,5,-0.009765625,decrease,False,False, Panama,0.57421875, Panama,0.564453125
L0.H11,6,0.0029296875,increase_or_same,False,False, Kingston,0.1578369140625, Kingston,0.1607666015625
L0.H11,7,0.001953125,increase_or_same,False,False, San,0.63427734375, San,0.63623046875
L0.H11,8,-0.011474609375,decrease,False,False, Port,0.39404296875, Port,0.382568359375
L0.H11,9,0.004150390625,increase_or_same,False,False, S,0.310546875, S,0.314697265625
L0.H11,10,0.007080078125,increase_or_same,False,False, T,0.341552734375, T,0.3486328125
L0.H11,11,-0.021484375,decrease,False,False, San,0.5283203125, San,0.5068359375
L0.H11,12,-0.0009765625,decrease,False,False, Man,0.53564453125, Man,0.53466796875
L0.H11,13,-0.015625,decrease,False,False, Bel,0.75, Bel,0.734375
L0.H11,14,0.004150390625,increase_or_same,False,False, Br,0.1524658203125, Br,0.1566162109375
L0.H11,15,0.001220703125,increase_or_same,False,False, Port,0.29833984375, Port,0.299560546875
L0.H12,0,0.000244140625,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.1502685546875
L0.H12,1,0.00390625,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.15966796875
L0.H12,2,0.005615234375,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.19580078125
L0.H12,3,-0.002685546875,decrease,False,False, Hav,0.432861328125, Hav,0.43017578125
L0.H12,4,0.0218505859375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2408447265625
L0.H12,5,-0.00146484375,decrease,False,False, Panama,0.57421875, Panama,0.57275390625
L0.H12,6,-0.00634765625,decrease,False,False, Kingston,0.1578369140625, Kingston,0.1514892578125
L0.H12,7,0.00634765625,increase_or_same,False,False, San,0.63427734375, San,0.640625
L0.H12,8,-0.021240234375,decrease,False,False, Port,0.39404296875, Port,0.372802734375
L0.H12,9,-0.01123046875,decrease,False,False, S,0.310546875, S,0.29931640625
L0.H12,10,0.0234375,increase_or_same,False,False, T,0.341552734375, T,0.364990234375
L0.H12,11,0.01220703125,increase_or_same,False,False, San,0.5283203125, San,0.54052734375
L0.H12,12,-0.00341796875,decrease,False,False, Man,0.53564453125, Man,0.5322265625
L0.H12,13,-0.00390625,decrease,False,False, Bel,0.75, Bel,0.74609375
L0.H12,14,0.004638671875,increase_or_same,False,False, Br,0.1524658203125, Br,0.1571044921875
L0.H12,15,0.00048828125,increase_or_same,False,False, Port,0.29833984375, Port,0.298828125
L0.H13,0,0.0013427734375,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.1513671875
L0.H13,1,0.0091552734375,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1649169921875
L0.H13,2,0.0029296875,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.193115234375
L0.H13,3,0.006591796875,increase_or_same,False,False, Hav,0.432861328125, Hav,0.439453125
L0.H13,4,0.005859375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.224853515625
L0.H13,5,-0.00634765625,decrease,False,False, Panama,0.57421875, Panama,0.56787109375
L0.H13,6,-0.008544921875,decrease,False,False, Kingston,0.1578369140625, Kingston,0.1492919921875
L0.H13,7,-0.00439453125,decrease,False,False, San,0.63427734375, San,0.6298828125
L0.H13,8,-0.00244140625,decrease,False,False, Port,0.39404296875, Port,0.3916015625
L0.H13,9,0.001953125,increase_or_same,False,False, S,0.310546875, S,0.3125
L0.H13,10,0.011962890625,increase_or_same,False,False, T,0.341552734375, T,0.353515625
L0.H13,11,0.0009765625,increase_or_same,False,False, San,0.5283203125, San,0.529296875
L0.H13,12,0.0068359375,increase_or_same,False,False, Man,0.53564453125, Man,0.54248046875
L0.H13,13,-0.01025390625,decrease,False,False, Bel,0.75, Bel,0.73974609375
L0.H13,14,0.00439453125,increase_or_same,False,False, Br,0.1524658203125, Br,0.1568603515625
L0.H13,15,-0.004150390625,decrease,False,False, Port,0.29833984375, Port,0.294189453125
L0.H14,0,0.0069580078125,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.156982421875
L0.H14,1,-0.0028076171875,decrease,False,False, Ottawa,0.15576171875, Ottawa,0.1529541015625
L0.H14,2,0.001220703125,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.19140625
L0.H14,3,0.00830078125,increase_or_same,False,False, Hav,0.432861328125, Hav,0.441162109375
L0.H14,4,0.0111083984375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2301025390625
L0.H14,5,0.0029296875,increase_or_same,False,False, Panama,0.57421875, Panama,0.5771484375
L0.H14,6,-0.0040283203125,decrease,False,False, Kingston,0.1578369140625, Kingston,0.15380859375
L0.H14,7,0.0078125,increase_or_same,False,False, San,0.63427734375, San,0.64208984375
L0.H14,8,-0.00390625,decrease,False,False, Port,0.39404296875, Port,0.39013671875
L0.H14,9,-0.00048828125,decrease,False,False, S,0.310546875, S,0.31005859375
L0.H14,10,0.01904296875,increase_or_same,False,False, T,0.341552734375, T,0.360595703125
L0.H14,11,-0.00390625,decrease,False,False, San,0.5283203125, San,0.5244140625
L0.H14,12,0.0009765625,increase_or_same,False,False, Man,0.53564453125, Man,0.53662109375
L0.H14,13,-0.0244140625,decrease,False,False, Bel,0.75, Bel,0.7255859375
L0.H14,14,-0.005859375,decrease,False,False, Br,0.1524658203125, Br,0.1466064453125
L0.H14,15,-0.011474609375,decrease,False,False, Port,0.29833984375, Port,0.286865234375
L0.H15,0,0.0029296875,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.1529541015625
L0.H15,1,0.00537109375,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1611328125
L0.H15,2,0.0059814453125,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1961669921875
L0.H15,3,-0.002197265625,decrease,False,False, Hav,0.432861328125, Hav,0.4306640625
L0.H15,4,0.0074462890625,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2264404296875
L0.H15,5,0.00390625,increase_or_same,False,False, Panama,0.57421875, Panama,0.578125
L0.H15,6,-0.0106201171875,decrease,False,False, Kingston,0.1578369140625, Kingston,0.147216796875
L0.H15,7,0.0068359375,increase_or_same,False,False, San,0.63427734375, San,0.64111328125
L0.H15,8,-0.031982421875,decrease,False,False, Port,0.39404296875, Port,0.362060546875
L0.H15,9,-0.0029296875,decrease,False,False, S,0.310546875, S,0.3076171875
L0.H15,10,-0.007568359375,decrease,False,False, T,0.341552734375, T,0.333984375
L0.H15,11,-0.00439453125,decrease,False,False, San,0.5283203125, San,0.52392578125
L0.H15,12,0.00830078125,increase_or_same,False,False, Man,0.53564453125, Man,0.5439453125
L0.H15,13,-0.015625,decrease,False,False, Bel,0.75, Bel,0.734375
L0.H15,14,0.0037841796875,increase_or_same,False,False, Br,0.1524658203125, Br,0.15625
L0.H15,15,0.003173828125,increase_or_same,False,False, Port,0.29833984375, Port,0.301513671875
L1.H0,0,-0.001220703125,decrease,False,False, Washington,0.1500244140625, Washington,0.1488037109375
L1.H0,1,0.00732421875,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1630859375
L1.H0,2,0.000244140625,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1904296875
L1.H0,3,0.010986328125,increase_or_same,False,False, Hav,0.432861328125, Hav,0.44384765625
L1.H0,4,0.005859375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.224853515625
L1.H0,5,-0.00390625,decrease,False,False, Panama,0.57421875, Panama,0.5703125
L1.H0,6,0.0030517578125,increase_or_same,False,False, Kingston,0.1578369140625, Kingston,0.160888671875
L1.H0,7,0.00146484375,increase_or_same,False,False, San,0.63427734375, San,0.6357421875
L1.H0,8,-0.030517578125,decrease,False,False, Port,0.39404296875, Port,0.363525390625
L1.H0,9,0.002685546875,increase_or_same,False,False, S,0.310546875, S,0.313232421875
L1.H0,10,0.013916015625,increase_or_same,False,False, T,0.341552734375, T,0.35546875
L1.H0,11,0.0126953125,increase_or_same,False,False, San,0.5283203125, San,0.541015625
L1.H0,12,0.0107421875,increase_or_same,False,False, Man,0.53564453125, Man,0.54638671875
L1.H0,13,-0.01318359375,decrease,False,False, Bel,0.75, Bel,0.73681640625
L1.H0,14,0.0006103515625,increase_or_same,False,False, Br,0.1524658203125, Br,0.153076171875
L1.H0,15,-0.007568359375,decrease,False,False, Port,0.29833984375, Port,0.290771484375
L1.H1,0,-0.00146484375,decrease,False,False, Washington,0.1500244140625, Washington,0.1485595703125
L1.H1,1,-0.000732421875,decrease,False,False, Ottawa,0.15576171875, Ottawa,0.155029296875
L1.H1,2,0.0081787109375,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1983642578125
L1.H1,3,0.004150390625,increase_or_same,False,False, Hav,0.432861328125, Hav,0.43701171875
L1.H1,4,0.0103759765625,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2293701171875
L1.H1,5,-0.0087890625,decrease,False,False, Panama,0.57421875, Panama,0.5654296875
L1.H1,6,0.00537109375,increase_or_same,False,False, Kingston,0.1578369140625, Kingston,0.1632080078125
L1.H1,7,-0.001953125,decrease,False,False, San,0.63427734375, San,0.63232421875
L1.H1,8,-0.005859375,decrease,False,False, Port,0.39404296875, Port,0.38818359375
L1.H1,9,-0.00048828125,decrease,False,False, S,0.310546875, S,0.31005859375
L1.H1,10,0.0068359375,increase_or_same,False,False, T,0.341552734375, T,0.348388671875
L1.H1,11,-0.00537109375,decrease,False,False, San,0.5283203125, San,0.52294921875
L1.H1,12,0.00341796875,increase_or_same,False,False, Man,0.53564453125, Man,0.5390625
L1.H1,13,-0.00732421875,decrease,False,False, Bel,0.75, Bel,0.74267578125
L1.H1,14,-0.0111083984375,decrease,False,False, Br,0.1524658203125, Br,0.141357421875
L1.H1,15,0.00732421875,increase_or_same,False,False, Port,0.29833984375, Port,0.3056640625
L1.H2,0,0.001708984375,increase_or_same,False,False, Washington,0.1500244140625, Washington,0.1517333984375
L1.H2,1,0.0037841796875,increase_or_same,False,False, Ottawa,0.15576171875, Ottawa,0.1595458984375
L1.H2,2,0.0018310546875,increase_or_same,False,False, Mexico,0.190185546875, Mexico,0.1920166015625
L1.H2,3,0.02978515625,increase_or_same,False,False, Hav,0.432861328125, Hav,0.462646484375
L1.H2,4,0.0150146484375,increase_or_same,False,False, Guatemala,0.218994140625, Guatemala,0.2340087890625
L1.H2,5,-0.0107421875,decrease,False,False, Panama,0.57421875, Panama,0.5634765625
L1.H2,6,-0.00634765625,decrease,False,False, Kingston,0.1578369140625, Kingston,0.1514892578125
L1.H2,7,-0.00390625,decrease,False,False, San,0.63427734375, San,0.63037109375
L1.H2,8,-0.0390625,decrease,False,False, Port,0.39404296875, Port,0.35498046875
L1.H2,9,0.010009765625,increase_or_same,False,False, S,0.310546875, S,0.320556640625
L1.H2,10,-0.017578125,decrease,False,False, T,0.341552734375, T,0.323974609375
