head_label,prompt_index,delta,delta_direction,top1_changed,dropped_from_top5,baseline_top1_token,baseline_top1_prob,resampled_top1_token,resampled_top1_prob
L0.H7,3,0.0029296875,increase_or_same,False,False, Bog,0.60595703125, Bog,0.60888671875
L0.H7,4,-0.0048828125,decrease,False,False, Q,0.51953125, Q,0.5146484375
L0.H7,5,0.00634765625,increase_or_same,False,False, La,0.35009765625, La,0.3564453125
L0.H7,6,-0.0009765625,decrease,False,False, Monte,0.60791015625, Monte,0.60693359375
L0.H7,7,-0.00732421875,decrease,False,False, As,0.358154296875, As,0.350830078125
L0.H7,8,0.0078125,increase_or_same,False,False, Car,0.1773681640625, Car,0.1851806640625
L0.H7,9,-0.0069580078125,decrease,False,False, Ge,0.1944580078125, Ge,0.1875
L0.H7,10,0.002197265625,increase_or_same,False,False, Par,0.1351318359375, Par,0.1373291015625
L0.H8,0,-0.00439453125,decrease,False,False, Buenos,0.57080078125, Buenos,0.56640625
L0.H8,1,-0.001708984375,decrease,False,False, Santiago,0.492431640625, Santiago,0.49072265625
L0.H8,2,0.00390625,increase_or_same,False,False, L,0.365234375, L,0.369140625
L0.H8,3,-0.0087890625,decrease,False,False, Bog,0.60595703125, Bog,0.59716796875
L0.H8,4,-0.00830078125,decrease,False,False, Q,0.51953125, Q,0.51123046875
L0.H8,5,0.015625,increase_or_same,False,False, La,0.35009765625, La,0.36572265625
L0.H8,6,-0.01708984375,decrease,False,False, Monte,0.60791015625, Monte,0.5908203125
L0.H8,7,-0.001220703125,decrease,False,False, As,0.358154296875, As,0.35693359375
L0.H8,8,-0.002197265625,decrease,False,False, Car,0.1773681640625, Car,0.1751708984375
L0.H8,9,0.0045166015625,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.198974609375
L0.H8,10,-0.001708984375,decrease,False,False, Par,0.1351318359375, Par,0.1334228515625
L0.H9,0,-0.0126953125,decrease,False,False, Buenos,0.57080078125, Buenos,0.55810546875
L0.H9,1,-0.00146484375,decrease,False,False, Santiago,0.492431640625, Santiago,0.490966796875
L0.H9,2,-0.004638671875,decrease,False,False, L,0.365234375, L,0.360595703125
L0.H9,3,-0.00927734375,decrease,False,False, Bog,0.60595703125, Bog,0.5966796875
L0.H9,4,0.0068359375,increase_or_same,False,False, Q,0.51953125, Q,0.5263671875
L0.H9,5,-0.00830078125,decrease,False,False, La,0.35009765625, La,0.341796875
L0.H9,6,-0.0078125,decrease,False,False, Monte,0.60791015625, Monte,0.60009765625
L0.H9,7,-0.0029296875,decrease,False,False, As,0.358154296875, As,0.355224609375
L0.H9,8,-0.0028076171875,decrease,False,False, Car,0.1773681640625, Car,0.174560546875
L0.H9,9,-0.0025634765625,decrease,False,False, Ge,0.1944580078125, Ge,0.19189453125
L0.H9,10,0.0013427734375,increase_or_same,False,False, Par,0.1351318359375, Par,0.136474609375
L0.H10,0,-0.03857421875,decrease,False,False, Buenos,0.57080078125, Buenos,0.5322265625
L0.H10,1,-0.005126953125,decrease,False,False, Santiago,0.492431640625, Santiago,0.4873046875
L0.H10,2,0.008056640625,increase_or_same,False,False, L,0.365234375, L,0.373291015625
L0.H10,3,-0.00732421875,decrease,False,False, Bog,0.60595703125, Bog,0.5986328125
L0.H10,4,-0.0029296875,decrease,False,False, Q,0.51953125, Q,0.5166015625
L0.H10,5,0.0166015625,increase_or_same,False,False, La,0.35009765625, La,0.36669921875
L0.H10,6,-0.0009765625,decrease,False,False, Monte,0.60791015625, Monte,0.60693359375
L0.H10,7,-0.000732421875,decrease,False,False, As,0.358154296875, As,0.357421875
L0.H10,8,-0.00830078125,decrease,False,False, Car,0.1773681640625, Car,0.1690673828125
L0.H10,9,-0.0023193359375,decrease,False,False, Ge,0.1944580078125, Ge,0.192138671875
L0.H10,10,0.002685546875,increase_or_same,False,False, Par,0.1351318359375, Par,0.1378173828125
L0.H11,0,-0.03466796875,decrease,False,False, Buenos,0.57080078125, Buenos,0.5361328125
L0.H11,1,0.00439453125,increase_or_same,False,False, Santiago,0.492431640625, Santiago,0.496826171875
L0.H11,2,-0.000732421875,decrease,False,False, L,0.365234375, L,0.364501953125
L0.H11,3,0.0078125,increase_or_same,False,False, Bog,0.60595703125, Bog,0.61376953125
L0.H11,4,0.0009765625,increase_or_same,False,False, Q,0.51953125, Q,0.5205078125
L0.H11,5,0.0078125,increase_or_same,False,False, La,0.35009765625, La,0.35791015625
L0.H11,6,-0.02392578125,decrease,False,False, Monte,0.60791015625, Monte,0.583984375
L0.H11,7,0.01025390625,increase_or_same,False,False, As,0.358154296875, As,0.368408203125
L0.H11,8,0.00390625,increase_or_same,False,False, Car,0.1773681640625, Car,0.1812744140625
L0.H11,9,-0.005126953125,decrease,False,False, Ge,0.1944580078125, Ge,0.1893310546875
L0.H11,10,-0.001220703125,decrease,False,False, Par,0.1351318359375, Par,0.1339111328125
L0.H12,0,-0.03857421875,decrease,False,False, Buenos,0.57080078125, Buenos,0.5322265625
L0.H12,1,-0.013671875,decrease,False,False, Santiago,0.492431640625, Santiago,0.478759765625
L0.H12,2,-0.00439453125,decrease,False,False, L,0.365234375, L,0.36083984375
L0.H12,3,0.0087890625,increase_or_same,False,False, Bog,0.60595703125, Bog,0.61474609375
L0.H12,4,0.0107421875,increase_or_same,False,False, Q,0.51953125, Q,0.5302734375
L0.H12,5,0.008544921875,increase_or_same,False,False, La,0.35009765625, La,0.358642578125
L0.H12,6,-0.01904296875,decrease,False,False, Monte,0.60791015625, Monte,0.5888671875
L0.H12,7,0.005126953125,increase_or_same,False,False, As,0.358154296875, As,0.36328125
L0.H12,8,-0.0010986328125,decrease,False,False, Car,0.1773681640625, Car,0.17626953125
L0.H12,9,-0.007568359375,decrease,False,False, Ge,0.1944580078125, Ge,0.1868896484375
L0.H12,10,-0.00439453125,decrease,False,False, Par,0.1351318359375, Par,0.1307373046875
L0.H13,0,-0.0107421875,decrease,False,False, Buenos,0.57080078125, Buenos,0.56005859375
L0.H13,1,0.011474609375,increase_or_same,False,False, Santiago,0.492431640625, Santiago,0.50390625
L0.H13,2,0.00341796875,increase_or_same,False,False, L,0.365234375, L,0.36865234375
L0.H13,3,0.0078125,increase_or_same,False,False, Bog,0.60595703125, Bog,0.61376953125
L0.H13,4,0.0068359375,increase_or_same,False,False, Q,0.51953125, Q,0.5263671875
L0.H13,5,-0.003662109375,decrease,False,False, La,0.35009765625, La,0.346435546875
L0.H13,6,-0.02490234375,decrease,False,False, Monte,0.60791015625, Monte,0.5830078125
L0.H13,7,0.002685546875,increase_or_same,False,False, As,0.358154296875, As,0.36083984375
L0.H13,8,-0.0025634765625,decrease,False,False, Car,0.1773681640625, Car,0.1748046875
L0.H13,9,0.0068359375,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.2012939453125
L0.H13,10,0.0003662109375,increase_or_same,False,False, Par,0.1351318359375, Par,0.135498046875
L0.H14,0,-0.015625,decrease,False,False, Buenos,0.57080078125, Buenos,0.55517578125
L0.H14,1,-0.00048828125,decrease,False,False, Santiago,0.492431640625, Santiago,0.491943359375
L0.H14,2,-0.00390625,decrease,False,False, L,0.365234375, L,0.361328125
L0.H14,3,0.0,increase_or_same,False,False, Bog,0.60595703125, Bog,0.60595703125
L0.H14,4,-0.00146484375,decrease,False,False, Q,0.51953125, Q,0.51806640625
L0.H14,5,0.01611328125,increase_or_same,False,False, La,0.35009765625, La,0.3662109375
L0.H14,6,-0.01953125,decrease,False,False, Monte,0.60791015625, Monte,0.58837890625
L0.H14,7,-0.002197265625,decrease,False,False, As,0.358154296875, As,0.35595703125
L0.H14,8,-0.00537109375,decrease,False,False, Car,0.1773681640625, Car,0.1719970703125
L0.H14,9,0.0008544921875,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.1953125
L0.H14,10,-0.0045166015625,decrease,False,False, Par,0.1351318359375, Par,0.130615234375
L0.H15,0,-0.00927734375,decrease,False,False, Buenos,0.57080078125, Buenos,0.5615234375
L0.H15,1,-0.018310546875,decrease,False,False, Santiago,0.492431640625, Santiago,0.47412109375
L0.H15,2,-0.007568359375,decrease,False,False, L,0.365234375, L,0.357666015625
L0.H15,3,-0.001953125,decrease,False,False, Bog,0.60595703125, Bog,0.60400390625
L0.H15,4,0.001953125,increase_or_same,False,False, Q,0.51953125, Q,0.521484375
L0.H15,5,0.0029296875,increase_or_same,False,False, La,0.35009765625, La,0.35302734375
L0.H15,6,-0.015625,decrease,False,False, Monte,0.60791015625, Monte,0.59228515625
L0.H15,7,0.00732421875,increase_or_same,False,False, As,0.358154296875, As,0.365478515625
L0.H15,8,-0.0025634765625,decrease,False,False, Car,0.1773681640625, Car,0.1748046875
L0.H15,9,-0.001953125,decrease,False,False, Ge,0.1944580078125, Ge,0.1925048828125
L0.H15,10,0.00244140625,increase_or_same,False,False, Par,0.1351318359375, Par,0.1375732421875
L1.H0,0,-0.0009765625,decrease,False,False, Buenos,0.57080078125, Buenos,0.56982421875
L1.H0,1,-0.00927734375,decrease,False,False, Santiago,0.492431640625, Santiago,0.483154296875
L1.H0,2,-0.007080078125,decrease,False,False, L,0.365234375, L,0.358154296875
L1.H0,3,0.001953125,increase_or_same,False,False, Bog,0.60595703125, Bog,0.60791015625
L1.H0,4,0.0009765625,increase_or_same,False,False, Q,0.51953125, Q,0.5205078125
L1.H0,5,0.00341796875,increase_or_same,False,False, La,0.35009765625, La,0.353515625
L1.H0,6,-0.01513671875,decrease,False,False, Monte,0.60791015625, Monte,0.5927734375
L1.H0,7,0.0,increase_or_same,False,False, As,0.358154296875, As,0.358154296875
L1.H0,8,0.0062255859375,increase_or_same,False,False, Car,0.1773681640625, Car,0.18359375
L1.H0,9,0.0052490234375,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.19970703125
L1.H0,10,0.0003662109375,increase_or_same,False,False, Par,0.1351318359375, Par,0.135498046875
L1.H1,0,-0.00537109375,decrease,False,False, Buenos,0.57080078125, Buenos,0.5654296875
L1.H1,1,0.008544921875,increase_or_same,False,False, Santiago,0.492431640625, Santiago,0.5009765625
L1.H1,2,0.00244140625,increase_or_same,False,False, L,0.365234375, L,0.36767578125
L1.H1,3,-0.01708984375,decrease,False,False, Bog,0.60595703125, Bog,0.5888671875
L1.H1,4,-0.00537109375,decrease,False,False, Q,0.51953125, Q,0.51416015625
L1.H1,5,0.019287109375,increase_or_same,False,False, La,0.35009765625, La,0.369384765625
L1.H1,6,-0.00439453125,decrease,False,False, Monte,0.60791015625, Monte,0.603515625
L1.H1,7,-0.01123046875,decrease,False,False, As,0.358154296875, As,0.346923828125
L1.H1,8,-0.000244140625,decrease,False,False, Car,0.1773681640625, Car,0.1771240234375
L1.H1,9,0.0062255859375,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.20068359375
L1.H1,10,0.0001220703125,increase_or_same,False,False, Par,0.1351318359375, Par,0.13525390625
L1.H2,0,-0.0185546875,decrease,False,False, Buenos,0.57080078125, Buenos,0.55224609375
L1.H2,1,0.008544921875,increase_or_same,False,False, Santiago,0.492431640625, Santiago,0.5009765625
L1.H2,2,-0.013671875,decrease,False,False, L,0.365234375, L,0.3515625
L1.H2,3,0.00537109375,increase_or_same,False,False, Bog,0.60595703125, Bog,0.611328125
L1.H2,4,-0.023193359375,decrease,False,False, Q,0.51953125, Q,0.496337890625
L1.H2,5,0.009033203125,increase_or_same,False,False, La,0.35009765625, La,0.359130859375
L1.H2,6,-0.01611328125,decrease,False,False, Monte,0.60791015625, Monte,0.591796875
L1.H2,7,-0.000732421875,decrease,False,False, As,0.358154296875, As,0.357421875
L1.H2,8,-0.007080078125,decrease,False,False, Car,0.1773681640625, Car,0.1702880859375
L1.H2,9,0.0068359375,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.2012939453125
L1.H2,10,-0.002197265625,decrease,False,False, Par,0.1351318359375, Par,0.1329345703125
L1.H3,0,-0.0009765625,decrease,False,False, Buenos,0.57080078125, Buenos,0.56982421875
L1.H3,1,-0.002685546875,decrease,False,False, Santiago,0.492431640625, Santiago,0.48974609375
L1.H3,2,0.005859375,increase_or_same,False,False, L,0.365234375, L,0.37109375
L1.H3,3,-0.0107421875,decrease,False,False, Bog,0.60595703125, Bog,0.59521484375
L1.H3,4,-0.0009765625,decrease,False,False, Q,0.51953125, Q,0.5185546875
L1.H3,5,0.019775390625,increase_or_same,False,False, La,0.35009765625, La,0.369873046875
L1.H3,6,-0.0087890625,decrease,False,False, Monte,0.60791015625, Monte,0.59912109375
L1.H3,7,-0.006591796875,decrease,False,False, As,0.358154296875, As,0.3515625
L1.H3,8,0.0001220703125,increase_or_same,False,False, Car,0.1773681640625, Car,0.177490234375
L1.H3,9,-0.015869140625,decrease,False,False, Ge,0.1944580078125, Ge,0.1785888671875
L1.H3,10,0.0008544921875,increase_or_same,False,False, Par,0.1351318359375, Par,0.135986328125
L1.H4,0,-0.0107421875,decrease,False,False, Buenos,0.57080078125, Buenos,0.56005859375
L1.H4,1,-0.008544921875,decrease,False,False, Santiago,0.492431640625, Santiago,0.48388671875
L1.H4,2,-0.007568359375,decrease,False,False, L,0.365234375, L,0.357666015625
L1.H4,3,-0.0078125,decrease,False,False, Bog,0.60595703125, Bog,0.59814453125
L1.H4,4,0.01123046875,increase_or_same,False,False, Q,0.51953125, Q,0.53076171875
L1.H4,5,-0.002197265625,decrease,False,False, La,0.35009765625, La,0.347900390625
L1.H4,6,0.0048828125,increase_or_same,False,False, Monte,0.60791015625, Monte,0.61279296875
L1.H4,7,0.012451171875,increase_or_same,False,False, As,0.358154296875, As,0.37060546875
L1.H4,8,-0.0059814453125,decrease,False,False, Car,0.1773681640625, Car,0.17138671875
L1.H4,9,-0.0128173828125,decrease,False,False, Ge,0.1944580078125, Ge,0.181640625
L1.H4,10,0.013427734375,increase_or_same,False,False, Par,0.1351318359375, Par,0.1485595703125
L1.H5,0,-0.0263671875,decrease,False,False, Buenos,0.57080078125, Buenos,0.54443359375
L1.H5,1,-0.0068359375,decrease,False,False, Santiago,0.492431640625, Santiago,0.485595703125
L1.H5,2,-0.00927734375,decrease,False,False, L,0.365234375, L,0.35595703125
L1.H5,3,-0.00439453125,decrease,False,False, Bog,0.60595703125, Bog,0.6015625
L1.H5,4,0.0029296875,increase_or_same,False,False, Q,0.51953125, Q,0.5224609375
L1.H5,5,0.012939453125,increase_or_same,False,False, La,0.35009765625, La,0.363037109375
L1.H5,6,-0.0146484375,decrease,False,False, Monte,0.60791015625, Monte,0.59326171875
L1.H5,7,0.015380859375,increase_or_same,False,False, As,0.358154296875, As,0.37353515625
L1.H5,8,-0.0054931640625,decrease,False,False, Car,0.1773681640625, Car,0.171875
L1.H5,9,-0.0020751953125,decrease,False,False, Ge,0.1944580078125, Ge,0.1923828125
L1.H5,10,0.00146484375,increase_or_same,False,False, Par,0.1351318359375, Par,0.1365966796875
L1.H6,0,-0.01611328125,decrease,False,False, Buenos,0.57080078125, Buenos,0.5546875
L1.H6,1,-0.004150390625,decrease,False,False, Santiago,0.492431640625, Santiago,0.48828125
L1.H6,2,0.003173828125,increase_or_same,False,False, L,0.365234375, L,0.368408203125
L1.H6,3,-0.00048828125,decrease,False,False, Bog,0.60595703125, Bog,0.60546875
L1.H6,4,0.009765625,increase_or_same,False,False, Q,0.51953125, Q,0.529296875
L1.H6,5,0.011962890625,increase_or_same,False,False, La,0.35009765625, La,0.362060546875
L1.H6,6,0.00634765625,increase_or_same,False,False, Monte,0.60791015625, Monte,0.6142578125
L1.H6,7,0.0048828125,increase_or_same,False,False, As,0.358154296875, As,0.363037109375
L1.H6,8,0.001708984375,increase_or_same,False,False, Car,0.1773681640625, Car,0.1790771484375
L1.H6,9,-0.00537109375,decrease,False,False, Ge,0.1944580078125, Ge,0.1890869140625
L1.H6,10,0.0006103515625,increase_or_same,False,False, Par,0.1351318359375, Par,0.1357421875
L1.H7,0,-0.01171875,decrease,False,False, Buenos,0.57080078125, Buenos,0.55908203125
L1.H7,1,-0.009765625,decrease,False,False, Santiago,0.492431640625, Santiago,0.482666015625
L1.H7,2,-0.0126953125,decrease,False,False, L,0.365234375, L,0.3525390625
L1.H7,3,0.01416015625,increase_or_same,False,False, Bog,0.60595703125, Bog,0.6201171875
L1.H7,4,0.00341796875,increase_or_same,False,False, Q,0.51953125, Q,0.52294921875
L1.H7,5,0.0048828125,increase_or_same,False,False, La,0.35009765625, La,0.35498046875
L1.H7,6,-0.0068359375,decrease,False,False, Monte,0.60791015625, Monte,0.60107421875
L1.H7,7,0.00244140625,increase_or_same,False,False, As,0.358154296875, As,0.360595703125
L1.H7,8,0.005615234375,increase_or_same,False,False, Car,0.1773681640625, Car,0.1829833984375
L1.H7,9,-0.002197265625,decrease,False,False, Ge,0.1944580078125, Ge,0.1922607421875
L1.H7,10,0.0018310546875,increase_or_same,False,False, Par,0.1351318359375, Par,0.136962890625
L1.H8,0,-0.0185546875,decrease,False,False, Buenos,0.57080078125, Buenos,0.55224609375
L1.H8,1,-0.003173828125,decrease,False,False, Santiago,0.492431640625, Santiago,0.4892578125
L1.H8,2,-0.007568359375,decrease,False,False, L,0.365234375, L,0.357666015625
L1.H8,3,0.0068359375,increase_or_same,False,False, Bog,0.60595703125, Bog,0.61279296875
L1.H8,4,0.017578125,increase_or_same,False,False, Q,0.51953125, Q,0.537109375
L1.H8,5,0.010498046875,increase_or_same,False,False, La,0.35009765625, La,0.360595703125
L1.H8,6,-0.00390625,decrease,False,False, Monte,0.60791015625, Monte,0.60400390625
L1.H8,7,0.01025390625,increase_or_same,False,False, As,0.358154296875, As,0.368408203125
L1.H8,8,-0.0064697265625,decrease,False,False, Car,0.1773681640625, Car,0.1708984375
L1.H8,9,0.004638671875,increase_or_same,False,False, Ge,0.1944580078125, Ge,0.1990966796875
L1.H8,10,0.0047607421875,increase_or_same,False,False, Par,0.1351318359375, Par,0.139892578125
L1.H9,0,-0.0263671875,decrease,False,False, Buenos,0.57080078125, Buenos,0.54443359375
L1.H9,1,-0.014404296875,decrease,False,False, Santiago,0.492431640625, Santiago,0.47802734375
L1.H9,2,-0.00146484375,decrease,False,False, L,0.365234375, L,0.36376953125
L1.H9,3,0.0048828125,increase_or_same,False,False, Bog,0.60595703125, Bog,0.61083984375
L1.H9,4,-0.00048828125,decrease,False,False, Q,0.51953125, Q,0.51904296875
L1.H9,5,0.017822265625,increase_or_same,False,False, La,0.35009765625, La,0.367919921875
L1.H9,6,-0.0107421875,decrease,False,False, Monte,0.60791015625, Monte,0.59716796875
L1.H9,7,0.0048828125,increase_or_same,False,False, As,0.358154296875, As,0.363037109375
L1.H9,8,0.0045166015625,increase_or_same,False,False, Car,0.1773681640625, Car,0.181884765625
L1.H9,9,-0.00048828125,decrease,False,False, Ge,0.1944580078125, Ge,0.1939697265625
L1.H9,10,-0.0030517578125,decrease,False,False, Par,0.1351318359375, Par,0.132080078125
L1.H10,0,-0.03466796875,decrease,False,False, Buenos,0.57080078125, Buenos,0.5361328125
L1.H10,1,-0.021728515625,decrease,False,False, Santiago,0.492431640625, Santiago,0.470703125
L1.H10,2,0.00048828125,increase_or_same,False,False, L,0.365234375, L,0.36572265625
L1.H10,3,0.0009765625,increase_or_same,False,False, Bog,0.60595703125, Bog,0.60693359375
L1.H10,4,0.005859375,increase_or_same,False,False, Q,0.51953125, Q,0.525390625
L1.H10,5,0.01123046875,increase_or_same,False,False, La,0.35009765625, La,0.361328125
L1.H10,6,-0.0029296875,decrease,False,False, Monte,0.60791015625, Monte,0.60498046875
L1.H10,7,0.004150390625,increase_or_same,False,False, As,0.358154296875, As,0.3623046875
L1.H10,8,0.0009765625,increase_or_same,False,False, Car,0.1773681640625, Car,0.1783447265625
L1.H10,9,-0.0006103515625,decrease,False,False, Ge,0.1944580078125, Ge,0.19384765625
L1.H10,10,0.003173828125,increase_or_same,False,False, Par,0.1351318359375, Par,0.1383056640625
L1.H11,0,-0.0029296875,decrease,False,False, Buenos,0.57080078125, Buenos,0.56787109375
L1.H11,1,-0.01513671875,decrease,False,False, Santiago,0.492431640625, Santiago,0.477294921875
L1.H11,2,-0.005859375,decrease,False,False, L,0.365234375, L,0.359375
L1.H11,3,0.00146484375,increase_or_same,False,False, Bog,0.60595703125, Bog,0.607421875
L1.H11,4,-0.0068359375,decrease,False,False, Q,0.51953125, Q,0.5126953125
L1.H11,5,0.0107421875,increase_or_same,False,False, La,0.35009765625, La,0.36083984375
L1.H11,6,-0.01416015625,decrease,False,False, Monte,0.60791015625, Monte,0.59375
